,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description
7335,@wilbergodoy hey necesito hablar contigo,es,4.262283503,-74.24367099999999,city,Colombia,174087484.0,177636112,2284,False,tu,Wed Aug 05 01:26:30 +0000 2015,"Bogotá, Colombia",Made in Venezuela| En escala del 1 al 10 soy tipo 11...
7337,@sisasgonorrea jajajaajajajaajaaja ahh buenooo entonces me voy contigo jajaja,es,4.262283503,-74.24367099999999,city,Colombia,2157600248.0,1558873850,511,False,tu,Wed Aug 05 01:26:47 +0000 2015,Bogota ,
7340,bonita noche para tiu 2665 @aleksroaradio @bucaramangalafm #tourestarvivosconlafm,es,7.144792999,-73.132697,city,Colombia,,144547218,640,False,tu,Wed Aug 05 01:27:03 +0000 2015,"Bucaramanga, Santander","La vida es una sola y hay que saberla disfrutar.  Sebastian Yatra y Santiago Cruz, lo mas hermoso que tiene Colombia."
7345,mi amor por ti @nickolaspaez1,es,10.95807288,-74.849933,city,Colombia,,294775235,165,False,tu,Wed Aug 05 01:27:56 +0000 2015,,"Hija consentida de Dios,  Psicóloga"
7351,@sofijaimes19 yo a ti también te necesito porque estamos tan lejos,es,4.448673,-75.3155775,city,Colombia,769663088.0,878727480,200,False,tu,Wed Aug 05 01:28:50 +0000 2015,,"You till the end of the world,
I love you SEBASTIAN PARRA<U+2764> <U+FE0F>"
7352,@lonelymoonidgaf yo tan maroon 5 y tú tan rikarena,es,7.063666499,-73.0964135,city,Colombia,815419148.0,380577659,324,False,tu,Wed Aug 05 01:29:01 +0000 2015,"Los Angeles, CA","Serías mi equilibrio, mi destino, bésame."
7355,@lonelymoonidgaf yo tan gnr y tú tan alkilados,es,7.063666499,-73.0964135,city,Colombia,815419148.0,380577659,324,False,tu,Wed Aug 05 01:30:14 +0000 2015,"Los Angeles, CA","Serías mi equilibrio, mi destino, bésame."
7357,hola amor platónico no te imaginas lo mucho que te quiero pero es mucho @julianroman siempre pidiendo bendiciones para ti,es,4.262283503,-74.24367099999999,city,Colombia,,190343372,266,False,tu,Wed Aug 05 01:30:28 +0000 2015,,"PASIÓN,PACIENCIA Y MUCHA PERSEVERANCIA
."
7361,@villalobossebas tan feliz por ti lt3,es,4.262283503,-74.24367099999999,city,Colombia,181300983.0,1508011999,933,False,tu,Wed Aug 05 01:32:22 +0000 2015,SV 21-02-15 | TE AMO|19-06-15,Sebastian Villalobos <U+2764> JANER *-*
7363,@wradiocolombia #ellamparazo #modoromanticon les dejo a @anatorroja cantando si yo no te tengo a ti con @hombresg,es,6.270882997999999,-75.619213,city,Colombia,20560294.0,274802104,257,False,tu,Wed Aug 05 01:32:28 +0000 2015,Medellín - Colombia,"Arquitecta en Morfológica + INGO Constructores, Docente de Diseño en la Universidad San Buenaventura  y estudiante de técnica vocal en Solo Rock! Soy Feliz!!!!"
7364,@lonelymoonidgaf yo tan soda stereo y tú tan los cantores del chipuco,es,7.063666499,-73.0964135,city,Colombia,815419148.0,380577659,324,False,tu,Wed Aug 05 01:33:07 +0000 2015,"Los Angeles, CA","Serías mi equilibrio, mi destino, bésame."
7367,@soymarioruiz siempre estaré para ti,es,4.262283503,-74.24367099999999,city,Colombia,1086340632.0,1963487143,385,False,tu,Wed Aug 05 01:35:01 +0000 2015,Colombia-UK ,"<U+2665>#PDC #Paisana #Humanoide#Bati-Novia#Jaramishana #RKGirl #Bautister<U+2665> 02-05-15 <U+2665> 09-05-15<U+2665>Villalobos me encontró 18-05-15 , <U+2665> Arango me encontró 23-06-15 <U+2665>"
7372,@jisabel31 en la juega contigo bebe,es,10.324450500000001,-73.463286,city,Colombia,3314496311.0,552129188,354,False,tu,Wed Aug 05 01:35:36 +0000 2015,,Dios'<U+2764>... Angel Mejia'<U+2764>... Yasmin Almanza'<U+2764>... Katia Bandera'<U+2764>... Instagram: dianaalmanza_ Snap: Dianamarce_20
7378,@danii0577 y yo a tiii,es,6.174511496,-75.6365725,city,Colombia,3351400631.0,391115172,652,False,tu,Wed Aug 05 01:36:31 +0000 2015,Medellin,Un año más sin ti físicamente pero en mi mente siempre no sabes cuanto te quiero<U+266A> N'P Camilo Pérez M'C
7379,@lonelymoonidgaf yo tan flo rida y tú tan romeo santos,es,7.063666499,-73.0964135,city,Colombia,815419148.0,380577659,324,False,tu,Wed Aug 05 01:36:34 +0000 2015,"Los Angeles, CA","Serías mi equilibrio, mi destino, bésame."
7386,@paisavlogs esto es para tiu 270cufe0fde los mejores dibujos que eh hecho se dibujar pero lo intento amo #paisana,es,6.052723499,-75.6367685,city,Colombia,209915861.0,560008514,311,False,tu,Wed Aug 05 01:39:18 +0000 2015,"Medellín, Antioquia",LP'HS'LT'NH'#DIRECTIONER<U+2764><U+FE0F>ZM'#ZQUAD<U+2764><U+FE0F>DP'#PAISANA 19/04/2015 7:13pm Me Dijo Que Me Amaba <U+2764><U+FE0F>SV'#PDC<U+2764><U+FE0F>26/04/2015<U+2764><U+FE0F>Nunca Los Dejaria Caer<U+2764><U+FE0F>
7387,@angiemanuela24 y yo a ti demasiado,es,4.262283503,-74.24367099999999,city,Colombia,379408202.0,1668070064,215,False,tu,Wed Aug 05 01:39:54 +0000 2015,,
7388,@lonelymoonidgaf yo tan green day y tú tan los tigres del nortestooooop,es,7.063666499,-73.0964135,city,Colombia,815419148.0,380577659,324,False,tu,Wed Aug 05 01:40:15 +0000 2015,"Los Angeles, CA","Serías mi equilibrio, mi destino, bésame."
7389,@0394vane y yo a ti gracias por nunca dejarme solalt 3,es,5.056934001,-75.560285,city,Colombia,2335668236.0,1240267225,2614,False,tu,Wed Aug 05 01:40:20 +0000 2015,,
7394,yo sé aue tú te sientes sola deseando que pasen las horas y tú no tienes aue sentirte así @mcamilatg,es,6.997779996,-73.83678950000001,city,Colombia,,991687632,960,False,tu,Wed Aug 05 01:42:08 +0000 2015,,G4E./Camila Cáceres3/ trío maravilla <U+270C>
7396,@aylinpdz05 ta bien y yo a ti,es,10.95807288,-74.849933,city,Colombia,624942012.0,361568977,544,False,tu,Wed Aug 05 01:42:44 +0000 2015,Barranquilla,"Jowell y Randy<U+2665> 
7.8.24<U+2764><U+2764>"
7410,@indiegentescru @trollvip @sanpeluca y a ti que verga te pasa limosnero no me pegues tu pobreza,es,4.262283503,-74.24367099999999,city,Colombia,1058677382.0,351923812,79,False,tu,Wed Aug 05 01:46:15 +0000 2015,,You know who i'm.
7421,@ibieberain @shaq esto es para ti #mtvhottest justin bieber,es,6.270882997999999,-75.619213,city,Colombia,1663580185.0,934724359,483,False,tu,Wed Aug 05 01:49:48 +0000 2015,nowhere,QUÉ VERGA!!
7427,yo me quedo contigo si esto seva pal mojonal @yohanaraad,es,7.063666499,-73.0964135,city,Colombia,,291903227,589,False,tu,Wed Aug 05 01:52:59 +0000 2015,,
7429,@fuckingshit eso está más que claro mi amorpero es que ellos me hacen la visita y tú ya ni al patio volviste,es,6.270882997999999,-75.619213,city,Colombia,444312337.0,606815756,1137,False,tu,Wed Aug 05 01:53:30 +0000 2015,,Style of life~ @luigi21plus Instagram:LilianaPizarro03
7439,@stevalmo y yo te amo a ti ojalá te mejores pronto,es,4.762178502,-75.72811999999999,city,Colombia,770585934.0,946610688,498,False,tu,Wed Aug 05 01:55:38 +0000 2015,,S.Valencia <U+2764>
7444,@kralios contigo qué oso jajaja pero bueno,es,4.7273025,-74.213188,city,Colombia,777965918.0,272205292,77,False,tu,Wed Aug 05 01:57:33 +0000 2015,"Bogota, Colombia","Todo lo bueno de la vida, despeina."
7448,no sabes cuanto le agradezco a la vida porq tú hayas llegado a mi vida y darme un amor tan bonito y verdadero @jorgel2p eresunabendiciónteau 2764,es,8.794049501,-75.4192115,city,Colombia,,464786273,491,False,tu,Wed Aug 05 01:58:40 +0000 2015,Colombia,"DIOS. J&M 
RM<U+26BD><U+2764><U+26BD>"
7460,@laura0019 y que 8a ña verga jajaja cule pocoo de bobotes que hay contigo y el restoo jajajajaja,es,10.90063338,-74.65783138,city,Colombia,2850676162.0,2686526508,230,False,tu,Wed Aug 05 02:00:08 +0000 2015,Barranquilla- Colombia,Por La Sonrisa De Mi Madre Que Vale Mas Que Un Millon<U+270C>
7471,como quiero lo mejor para tiquiero que te quedes para siempre conmigo @orjuela733,es,4.448673,-75.3155775,city,Colombia,,1468662740,1443,False,tu,Wed Aug 05 02:03:09 +0000 2015,,"Nada nos va a separar, por que nuestro amor es verdadero Te quiero muchisisismo ISOO 25-06-15."
7475,ya me hacia falta molestar contigo jajaja @laurarushers,es,4.262283503,-74.24367099999999,city,Colombia,,2781005004,230,False,tu,Wed Aug 05 02:04:09 +0000 2015,Bogotá / Colombia,"Su amor es incomparable,  es un amor sin condiciones, DIOS!<U+FE0F>  Paula Castro #14 <U+2764><U+FE0F>  Real Madrid - River Plate <U+26BD><U+FE0F>
Instagram: adreamer_14
Snapchat: danitejeda1404"
7477,@luisforero540 a ti gracias por estar también pendiente de mi un abrazo,es,4.262283503,-74.24367099999999,city,Colombia,1005307153.0,343131010,200,False,tu,Wed Aug 05 02:04:13 +0000 2015,Bogota Colombia,Administro y Diseño cada dia de mi vida para aprender y hacer de ella lo mejor de lo que mas quiero! I Get ready to jumP Dont ever look back .
7479,@msanchez31 esas palabras son el valor que necesito para acercarme a ti y decirte cuanto te amo jajajajajajajaja,es,4.262283503,-74.24367099999999,city,Colombia,1416781950.0,840678517,551,False,tu,Wed Aug 05 02:04:49 +0000 2015,,"Reggae es vida, Reggae es MI  vida.
INSTAGRAM: laura__9915"
7486,@marthabtz jesús en ti confio,es,10.324450500000001,-73.463286,city,Colombia,537621094.0,778342573,364,False,tu,Wed Aug 05 02:05:57 +0000 2015,,
7490,@mclaudiaduque y yo a ti ya te vas aliviar te amo,es,5.056934001,-75.560285,city,Colombia,285600853.0,289558949,137,False,tu,Wed Aug 05 02:08:14 +0000 2015,,Orgullosamente Colombiano. hijo de una fabrica de atardeceres. Manizales!  Sooner or later one of your dreams will be real.
7493,@paulamr y nosotros a ti te amo mucho y no te imaginas la falta que me haces,es,4.262283503,-74.24367099999999,city,Colombia,412450134.0,440154210,159,False,tu,Wed Aug 05 02:08:54 +0000 2015,,Orgullosa Llanera!                       Estudiante de arquitectura
7498,@ckatihellys jajaja pero por nuingun lado dije katihellys que lo seas y la cojas contigo no es mi culpa uu,es,10.90063338,-74.65783138,city,Colombia,2246017830.0,2686526508,230,False,tu,Wed Aug 05 02:09:43 +0000 2015,Barranquilla- Colombia,Por La Sonrisa De Mi Madre Que Vale Mas Que Un Millon<U+270C>
7503,y a ti rojo querido @santafe que buen cierre de cumpleaños u270cu2764,es,4.262283503,-74.24367099999999,city,Colombia,,202302227,851,False,tu,Thu Aug 06 13:13:38 +0000 2015,"Bogota,Colombia","Estudiante de Derecho Universidad Autónoma De Colombia.Enamorada de la Vida,Mi familia y el Fútbol SANTAFE<U+2665> Melomana y Amante de la libertad,Se vale Soñar <U+270C>"
7505,la decisión de @unidadvenezuela contra @partidocopei y @ventevenezuela muestra que si hay cochinos de troya y eres tú @chuotorrealba,es,10.39044865,-75.5496353,city,Colombia,,126063726,931,False,tu,Thu Aug 06 13:15:19 +0000 2015,Betijoque Edo Trujillo,Docente. Secretario General COPEI Trujillo (2010-2011). Analista Político y Melómano. @MR_MarketingP. Papá de Manuel Leonardo y Fiorella Valentina.
7506,#felizcumpleañosbogotá ojalá de libres algún día de alcaldes poco operantes @petrogustavo y ciudadanos con subsidios que abusan de ti,es,4.262283503,-74.24367099999999,city,Colombia,,95551963,404,False,tu,Thu Aug 06 13:15:30 +0000 2015,"Bogotá, COL",
7519,@lapsicologa ante ti todo es posible gracias padre,es,7.063666499,-73.0964135,city,Colombia,,3100457212,184,False,tu,Thu Aug 06 13:23:36 +0000 2015,,COLOMBIA
7520,estamos nominados el dirigle esta mas cerca de ti @guillerblanco #kcacolombia #guillermoblanco,es,8.228027998,-73.65610799999999,city,Colombia,,600672972,267,False,tu,Thu Aug 06 13:23:37 +0000 2015,Aguachica - Colombia,"*Amo mi Colombia* #GuillerManiatica, Amo a Guillermo Blanco <U+2661>,1D<U+2665> #HeIsMyDreamG'B Snapchat: elianatorrado31
instagram: eliianatorrado"
7521,@javierumana buenos días para ti,es,4.262283503,-74.24367099999999,city,Colombia,48168223.0,361593385,6701,False,tu,Thu Aug 06 13:23:49 +0000 2015,,Una Mona Publicista Y Amante Del Fútbol <U+2661>CR7          12.09.13
7523,@valerianaaa inevitable pensar en ti jejejeje,es,4.262283503,-74.24367099999999,city,Colombia,305845905.0,389274979,103,False,tu,Thu Aug 06 13:24:42 +0000 2015,Bogotá D.C.,Ad portas de ser Abogado
7533,@simonvpshow buenos días my president me asalta una duda tú eres rolo y #felizcumpleanosbogota,es,4.262283503,-74.24367099999999,city,Colombia,718701242.0,154279519,144,False,tu,Thu Aug 06 13:36:48 +0000 2015,buenos aires,
7537,#felizcumpleañosbogotá en ti tengo todo lo que amo mi familia mi trabajo mi novia @lorenasanchezr mi vida mi @millosfcoficial,es,4.262283503,-74.24367099999999,city,Colombia,,376519392,439,False,tu,Thu Aug 06 13:37:27 +0000 2015,Bogota,Soy Bogotano y Embajador Soy Hincha Del Mas Veces Campeon - 16-12-2012 Yo Te Vi Campeon -
7544,@floreeeeeeeez2o jajajajaja por eso no dormí soñé contigo y severa pesadilla por que quien te mordió,es,4.262283503,-74.24367099999999,city,Colombia,3219076481.0,2670281412,363,False,tu,Thu Aug 06 13:48:34 +0000 2015,tintal ,todo con ayuda de DIOS
7547,@fanselavelden a ti lindo día para ti también lt3 #kcamexico #paulinagoto #eleazargomez #macarenaachaga #natashadupeyron #elavelden u2661,es,4.262283503,-74.24367099999999,city,Colombia,981149460.0,844376220,5753,False,tu,Thu Aug 06 13:52:50 +0000 2015,nico.sabri.giss.mica.,«Un amor peligroso. Un amor rebelde. Un amor infinito.» <U+2728> fangirl <U+2728> Shawn Mendes.
7549,@2sebastian0 igual tú,es,4.262283503,-74.24367099999999,city,Colombia,2570093988.0,337338584,3331,False,tu,Thu Aug 06 13:54:49 +0000 2015,"Bogotá, Colombia",S<U+26BD>M<U+26BD>S EMBAJAD<U+26BD>RES//03.
7552,@luferojasii lo tengo todo contigo mi amorrr,es,3.7321785000000003,-75.7067745,city,Colombia,208835884.0,306265740,2507,False,tu,Thu Aug 06 13:57:14 +0000 2015,,"Aprende del pasado, vive el presente y trabaja para el futuro, Mi gran amor 19.

Fútbol<U+26BD>"
7553,buenaaaaas hoy juega lo más lindo hoy juegas tú @millosfcoficial te amo,es,4.262283503,-74.24367099999999,city,Colombia,,1072269235,955,False,tu,Thu Aug 06 13:57:39 +0000 2015,"Yo soy de Millos,soy de Bogotá","Dios, Familia & @MillosFcOficial * Chelsea, RealMadrid* - ¡ROCK'N ROLL PARA LA VIDA!. ¡Tan solo un alma que ama ser artista!-*11*"
7557,y el #juevesdecamilo gracias a ti se volvió el mejor día de la semanaaaa @camilomusica,es,7.754866998,-72.5371965,city,Colombia,,787194810,600,False,tu,Thu Aug 06 14:03:01 +0000 2015,,¡Camilo Echeverry!         PDJGVFV                             M A D R I D I S T A.                                                          Doblemente glorioso
7558,tú eres mi oficial mi nene @yefryavilad,es,4.448673,-75.3155775,city,Colombia,,340332083,959,False,tu,Thu Aug 06 14:03:08 +0000 2015,,
7564,@yefryavilad baby para que si yo contigo me siento bien jajajajaja,es,4.448673,-75.3155775,city,Colombia,289130656.0,340332083,959,False,tu,Thu Aug 06 14:06:59 +0000 2015,,
7570,@patriziaconz @salomo pero con esa es cases de comidapues yo de ti no me confiariapues nunca se sabedigoque pensara ese minino,es,4.262283503,-74.24367099999999,city,Colombia,1621341066.0,756161268,520,False,tu,Thu Aug 06 14:13:09 +0000 2015,cartagena bolivar,
7574,@esetonito es terrible percibir que te vas y no sabes el dolor que has dejado justo en mí te has llevado la ilusión de que un día tú serás,es,4.262283503,-74.24367099999999,city,Colombia,57325458.0,3047739562,3,False,tu,Thu Aug 06 14:14:14 +0000 2015,,
7587,oye @villalobossebas quizás llegué un poco tarde para decirte lo feliz y orgullosa que estoy por ti enserio todo esto que te está pasando,es,4.262283503,-74.24367099999999,city,Colombia,,2490434221,405,False,tu,Thu Aug 06 14:25:37 +0000 2015, Bogotá,Sebastián es mi fuerza. #pdc  |Laura Amortegui|9.|22-06-2015|11.07.2015|12.07.2015 1:35 pm.
7591,@luis65 gracias #felizjueves para ti también,es,8.075581893999999,-72.4770928,city,Colombia,562927483.0,217958710,332,False,tu,Thu Aug 06 14:30:15 +0000 2015,Cúcuta_Colombia,"El unico amor fiel, comprensivo, que todo lo perdona, que nunca nos defrauda, y nos acompaña hasta la muerte es el #AmorPropio <U+2764> "
7595,@laurivargas lo mismo espero pasa rico tú también un abrazo y recuerda que tenemos un encuentro pendiente,es,6.270882997999999,-75.619213,city,Colombia,23876372.0,87031476,1627,False,tu,Thu Aug 06 14:33:25 +0000 2015,"Medellín, Colombia","Comunicadora Social. ENAMORADA del Social Media, Content Marketing y Marketing Digital. TIC, SEO, Apps, Mercadeo y más."
7604,@sociologiaal @alvarouribevel callate tú guerrillero,es,6.270882997999999,-75.619213,city,Colombia,186503994.0,276791626,137,False,tu,Thu Aug 06 14:37:58 +0000 2015,,
7605,orgullosa de ti papá @rositayaguna8a como ves al tuyo,es,10.324450500000001,-73.463286,city,Colombia,,290639709,249,False,tu,Thu Aug 06 14:38:02 +0000 2015,valledupar / colombia,"Jurista, Esp en Der Procesal, vallenata - Géminis, vivista"
7606,@marianagomez98 todo de ti,es,4.812912999,-75.73750600000001,city,Colombia,288526229.0,1107638557,139,False,tu,Thu Aug 06 14:40:11 +0000 2015,,5 de abril
7609,@ruizann @chayannemusic @chayanecolombia #poramorachayanne estoy esperando fecha con los brazos abiertos para cantar y bailar contigo,es,4.262283503,-74.24367099999999,city,Colombia,446454919.0,3298054911,18,False,tu,Thu Aug 06 14:41:26 +0000 2015,,
7615,@cata525 amo también pasar tiempo contigo cielo,es,4.262283503,-74.24367099999999,city,Colombia,929017320.0,494147406,100,False,tu,Thu Aug 06 14:44:47 +0000 2015,Bogota  DC,Un tuitero mas raro que su nombre.
7616,@untipicotipito perdon no lo dije por ti jajajajaja,es,4.262283503,-74.24367099999999,city,Colombia,80036940.0,361593385,6703,False,tu,Thu Aug 06 14:44:58 +0000 2015,,Una Mona Publicista Y Amante Del Fútbol <U+2661>CR7          12.09.13
7622,un abrazo fuerte para ti @ferchotrejo,es,10.39044865,-75.5496353,city,Colombia,86877596.0,165602277,1497,False,tu,Thu Aug 06 14:50:48 +0000 2015,Bogotá - Popayán,Abogada\Politóloga\Esp.Gobierno y gestión publica\Vocera Nacional Jóvenes Progresistas.
7624,@viviantcast ola vivi te ves hermosa en lacocina y eres un angel y estoy enamorafode ti vivi y me gustaria conocerte tkm feliz dia vivi,es,5.432588999,-75.7752035,city,Colombia,146237249.0,87455780,217,False,tu,Thu Aug 06 14:54:01 +0000 2015,BONAFONT--CALDAS,Soy hincha del rey de copas y del RM x James vivo en la tierra mas hermosa  y que algun dia vengan y visiten esta tierra bella que se llama y mi washt3217795321
7629,@vaneftyoutubers por ti v,es,4.262283503,-74.24367099999999,city,Colombia,2926212418.0,557188199,13,False,tu,Thu Aug 06 14:58:23 +0000 2015,,Gamer #_#
7634,no existe otra persona y no existirá porque yo estoy contigo y yo te amo @juancan28,es,4.448673,-75.3155775,city,Colombia,,1289612684,287,False,tu,Thu Aug 06 15:03:06 +0000 2015,MTC Y FOOTBALL,"Soñadora, soldada de cristo."
7644,@laucano08 yo a ti linda,es,4.333480001,-74.8389735,city,Colombia,3279203296.0,391405674,676,False,tu,Thu Aug 06 15:10:03 +0000 2015,,
7647,@zuluagacamila camila te recomiendo leas un libro te amo pero soy feliz sin ti jaime jaramilloviviras feliz asi tu novio tenga otra,es,6.270882997999999,-75.619213,city,Colombia,66740100.0,1098646057,19,False,tu,Thu Aug 06 15:12:21 +0000 2015,CALI,
